question_id,chapter,type,outcomes,reviewed_sources,content_sha256,review_date,question
u2-ch4/competitive-5,u2-ch4,competitive,B4,scenario:u2-ch4:3,75f8fa5f790b8ccf124513adb7ac5cdd3d85560295719e7f9e9615d505fe6ca9,2026-09-11,"Necessary or sufficient? In this case, A budget model should switch between low, expected and high attendance assumptions. the proposed action is: “Save named scenarios for the attendance-related input cells and compare the results.” Would performing that action alone establish that every relevant issue is solved? Explain what evidence and qualification your judgement requires."
u2-ch4/competitive-6,u2-ch4,competitive,B4,scenario:u2-ch4:4,4083bcfdf185a5d2be6d0d5a2edb0af5ee0a6eaf0a5e90f78c4de12df3be6e66,2026-09-11,"Decision audit — A fixed-price ticket model needs the attendance that produces a target revenue. A team reports success but provides no supporting observations. Using single-input goal seek, specify a useful test, explain the consequence of overlooking it and evaluate the claim “Goal Seek must change several independent input cells simultaneously.”."
u2-ch4/competitive-7,u2-ch4,competitive,B4,scenario:u2-ch4:5,c6954106b18739fc23042778ed45f78484cf0a618db4ae0299843ff1ea43d1a3,2026-09-11,Evidence challenge — A workshop must choose two product quantities within labour and material capacities. A check finds: “The proposed quantities satisfy each resource limit while achieving the reported objective.” A learner concludes: “Maximising the displayed profit alone guarantees that resource limits are obeyed.” Does that evidence justify the conclusion? Explain the logical error and a remaining limit on what can be concluded.
u2-ch4/competitive-8,u2-ch4,competitive,B4,scenario:u2-ch4:6,4eda4c6d9c9085690db7c5fc55a347b978f7d73326c04dcfe7ea6a2beaf69684,2026-09-11,Compare two reviewers in this case: A Goal Seek run changes B2 but its result formula refers only to C2. Reviewer A says: “Any cell can control any formula merely by being selected as a variable.” Reviewer B says: “The result must depend directly or indirectly on the chosen variable.” Whose reasoning is defensible? Give an action and an observable check that would support your decision.
u2-ch4/competitive-9,u2-ch4,competitive,B4,scenario:u2-ch4:7,b987a4deebdd857597f56a67d4ec5ad3afb85132daba973a144acd89c0464cb7,2026-09-11,"Necessary or sufficient? In this case, Solver reports 12.5 chairs even though only whole chairs can be produced. the proposed action is: “Add the appropriate integer condition and verify the revised feasible solution.” Would performing that action alone establish that every relevant issue is solved? Explain what evidence and qualification your judgement requires."
u2-ch4/competitive-10,u2-ch4,competitive,B4,scenario:u2-ch4:8,3c3df4cb153269726a7b52cf68bd493f1dd5a2c056f0d9e8f195278b0fc07d7d,2026-09-11,"Decision audit — A teacher wants the average score across comparable values, not their combined total. A team reports success but provides no supporting observations. Using choosing an aggregation function, specify a useful test, explain the consequence of overlooking it and evaluate the claim “SUM and AVERAGE answer the same question whenever the data are numeric.”."
u2-ch4/competitive-11,u2-ch4,competitive,B4,scenario:u2-ch4:9,5837e3fe2604d46f6927b3b4ed5bf734bb18093fc579564fdbaddd36fe4bce24,2026-09-11,Evidence challenge — A price scenario predicts revenue but assumes demand never falls when price rises. A check finds: “The comparison includes plausible demand changes and documents its assumptions.” A learner concludes: “A spreadsheet's recalculated output proves that every business assumption is true.” Does that evidence justify the conclusion? Explain the logical error and a remaining limit on what can be concluded.
u2-ch4/competitive-12,u2-ch4,competitive,B4,scenario:u2-ch4:10,931b8b50164e6dfcf4c65a938d2771bb1191921808e361d9f111a65547136db3,2026-09-11,Compare two reviewers in this case: A worksheet contains detailed entries that should be viewed in manageable related groups. Reviewer A says: “Collapsing a group permanently deletes its underlying values.” Reviewer B says: “Group visibility and data deletion are different operations.” Whose reasoning is defensible? Give an action and an observable check that would support your decision.
u2-ch4/competitive-13,u2-ch4,competitive,B4,scenario:u2-ch4:11,29a30566d576a7719cf20697b04727c0becec729962fcd07be4c4bf4100e0792,2026-09-11,"Necessary or sufficient? In this case, A user needs to revise grouping after applying the wrong subtotal settings. the proposed action is: “Remove the existing subtotal arrangement appropriately and rebuild it from checked settings.” Would performing that action alone establish that every relevant issue is solved? Explain what evidence and qualification your judgement requires."
u2-ch4/competitive-14,u2-ch4,competitive,B4,scenario:u2-ch4:12,bc3eb8f337104f2b72e5ab744c7d51cc393b674aaa216b22792f13218dc130ff,2026-09-11,"Decision audit — A summary mistakenly includes a totals row together with its underlying detail. A team reports success but provides no supporting observations. Using choosing source ranges, specify a useful test, explain the consequence of overlooking it and evaluate the claim “Including every numeric cell always produces the correct consolidated total.”."
u2-ch4/competitive-15,u2-ch4,competitive,B4,scenario:u2-ch4:13,e8dce460a05b47e729037f796cc676f1845356bd8c8553fb7530e47011689eff,2026-09-11,"Evidence challenge — A budget has three scenarios called New1, New2 and New3 with unclear assumptions. A check finds: “Selecting an alternative restores the intended named assumptions.” A learner concludes: “A scenario name itself changes the numerical assumptions to match its wording.” Does that evidence justify the conclusion? Explain the logical error and a remaining limit on what can be concluded."
u2-ch4/competitive-16,u2-ch4,competitive,B4,scenario:u2-ch4:14,e4fa0529d9d7f9bd209d4426acee623a909fd2f2ff6b972df0085c2b1d02fc57,2026-09-11,Compare two reviewers in this case: Goal Seek returns a result that meets the formula target but seems unsuitable for the task. Reviewer A says: “Every numerical solution must be accepted without review.” Reviewer B says: “A formula result can meet a target while being unsuitable in context.” Whose reasoning is defensible? Give an action and an observable check that would support your decision.
u2-ch4/competitive-17,u2-ch4,competitive,B4,scenario:u2-ch4:1;scenario:u2-ch4:6,be89c788f4f4444b8782848a11e7ce36ab0fa96a69c386ff8d8cfaedbd998e7f,2026-09-11,Evidence transfer challenge: Case A concerns consolidating ranges: A school needs one total for the same categories across three departmental sheets. Case B concerns formula dependency: A Goal Seek run changes B2 but its result formula refers only to C2. A team checks only this observation from B: “A controlled change in the selected input changes the intended formula result.” Can it certify A as correctly resolved? Explain what additional evidence and qualification A needs.
u2-ch4/competitive-18,u2-ch4,competitive,B4,scenario:u2-ch4:2;scenario:u2-ch4:7,66cec4395c1072114fcab540f10b00fc016593ceaf2c00bc280fa6906b03ba35,2026-09-11,Evidence transfer challenge: Case A concerns grouped subtotals: A sales list needs a separate total for each region. Case B concerns checking boundary constraints: Solver reports 12.5 chairs even though only whole chairs can be produced. A team checks only this observation from B: “All returned production quantities are whole numbers and satisfy the remaining constraints.” Can it certify A as correctly resolved? Explain what additional evidence and qualification A needs.
u2-ch4/competitive-19,u2-ch4,competitive,B4,scenario:u2-ch4:3;scenario:u2-ch4:8,1b769fe2030228a4dfc952443b2a1bda71fa90a994ddb4716f82d9920461372b,2026-09-11,"Evidence transfer challenge: Case A concerns saved scenarios: A budget model should switch between low, expected and high attendance assumptions. Case B concerns choosing an aggregation function: A teacher wants the average score across comparable values, not their combined total. A team checks only this observation from B: “A small known test range produces the manually expected mean.” Can it certify A as correctly resolved? Explain what additional evidence and qualification A needs."
u2-ch4/competitive-20,u2-ch4,competitive,B4,scenario:u2-ch4:4;scenario:u2-ch4:9,eb5edf2829c81aaa621f2f73e1c5817bea0540ebac1c37e1eb5773f3215adc6c,2026-09-11,Evidence transfer challenge: Case A concerns single-input goal seek: A fixed-price ticket model needs the attendance that produces a target revenue. Case B concerns verifying what-if assumptions: A price scenario predicts revenue but assumes demand never falls when price rises. A team checks only this observation from B: “The comparison includes plausible demand changes and documents its assumptions.” Can it certify A as correctly resolved? Explain what additional evidence and qualification A needs.
u2-ch4/competitive-21,u2-ch4,competitive,B4,scenario:u2-ch4:5;scenario:u2-ch4:10,d494e423fdf4a625ce1e15094167a4e3a9844065c05dbee0e223a02a84a8833b,2026-09-11,Evidence transfer challenge: Case A concerns constrained optimisation: A workshop must choose two product quantities within labour and material capacities. Case B concerns grouping analysis data: A worksheet contains detailed entries that should be viewed in manageable related groups. A team checks only this observation from B: “The detail remains available when the group is expanded.” Can it certify A as correctly resolved? Explain what additional evidence and qualification A needs.
u2-ch4/competitive-22,u2-ch4,competitive,B4,scenario:u2-ch4:6;scenario:u2-ch4:11,03cc054645ce79490b447e55e135f41e21d136cddd538febf9184884f14205cf,2026-09-11,Evidence transfer challenge: Case A concerns formula dependency: A Goal Seek run changes B2 but its result formula refers only to C2. Case B concerns removing subtotals: A user needs to revise grouping after applying the wrong subtotal settings. A team checks only this observation from B: “The revised group summaries agree with the intended source records.” Can it certify A as correctly resolved? Explain what additional evidence and qualification A needs.
u2-ch4/competitive-23,u2-ch4,competitive,B4,scenario:u2-ch4:7;scenario:u2-ch4:12,cf39861ffb68f4ece8075a40a9d104e91bc022642161f2d51bc02a106ceaa5c9,2026-09-11,Evidence transfer challenge: Case A concerns checking boundary constraints: Solver reports 12.5 chairs even though only whole chairs can be produced. Case B concerns choosing source ranges: A summary mistakenly includes a totals row together with its underlying detail. A team checks only this observation from B: “A known test total matches the intended distinct source contributions.” Can it certify A as correctly resolved? Explain what additional evidence and qualification A needs.
u2-ch4/competitive-24,u2-ch4,competitive,B4,scenario:u2-ch4:8;scenario:u2-ch4:13,e322c15130e4159b357dde30925a2a4a1c282403562597c5236df0fce8f64aba,2026-09-11,"Evidence transfer challenge: Case A concerns choosing an aggregation function: A teacher wants the average score across comparable values, not their combined total. Case B concerns naming scenarios clearly: A budget has three scenarios called New1, New2 and New3 with unclear assumptions. A team checks only this observation from B: “Selecting an alternative restores the intended named assumptions.” Can it certify A as correctly resolved? Explain what additional evidence and qualification A needs."
u2-ch4/competitive-25,u2-ch4,competitive,B4,scenario:u2-ch4:9;scenario:u2-ch4:14,d8e402e082e46395d6c3f4c4e19132c8a28ca7659c370b06b391d109754faf74,2026-09-11,Evidence transfer challenge: Case A concerns verifying what-if assumptions: A price scenario predicts revenue but assumes demand never falls when price rises. Case B concerns reviewing a goal seek result: Goal Seek returns a result that meets the formula target but seems unsuitable for the task. A team checks only this observation from B: “The accepted value both produces the intended result and fits the stated task.” Can it certify A as correctly resolved? Explain what additional evidence and qualification A needs.
u2-ch4/competitive-26,u2-ch4,competitive,B4,scenario:u2-ch4:10;scenario:u2-ch4:1,cfc319c1762638ac573d44a112a337945d2b4b579afc53c652dfae73fd98a16e,2026-09-11,Evidence transfer challenge: Case A concerns grouping analysis data: A worksheet contains detailed entries that should be viewed in manageable related groups. Case B concerns consolidating ranges: A school needs one total for the same categories across three departmental sheets. A team checks only this observation from B: “A known category's consolidated total equals the intended source contributions.” Can it certify A as correctly resolved? Explain what additional evidence and qualification A needs.
u2-ch4/competitive-27,u2-ch4,competitive,B4,scenario:u2-ch4:11;scenario:u2-ch4:2,689bad6ba8b0071c2811fc27169d2cf1a45ad9e59585e0d1e0ca15524a21b253,2026-09-11,Evidence transfer challenge: Case A concerns removing subtotals: A user needs to revise grouping after applying the wrong subtotal settings. Case B concerns grouped subtotals: A sales list needs a separate total for each region. A team checks only this observation from B: “Every region has the expected subtotal based on its own records.” Can it certify A as correctly resolved? Explain what additional evidence and qualification A needs.
u2-ch4/competitive-28,u2-ch4,competitive,B4,scenario:u2-ch4:12;scenario:u2-ch4:3,336cbfe4fd15b412279259e9333904c63074f165f03e9a6781c2c7377b62f9ee,2026-09-11,"Evidence transfer challenge: Case A concerns choosing source ranges: A summary mistakenly includes a totals row together with its underlying detail. Case B concerns saved scenarios: A budget model should switch between low, expected and high attendance assumptions. A team checks only this observation from B: “Switching scenario restores its intended inputs and recalculates the budget result.” Can it certify A as correctly resolved? Explain what additional evidence and qualification A needs."
u2-ch4/competitive-29,u2-ch4,competitive,B4,scenario:u2-ch4:13;scenario:u2-ch4:4,4962836dbf4210375810315651ec138f459f83230436364a16ce2811966d1b73,2026-09-11,"Evidence transfer challenge: Case A concerns naming scenarios clearly: A budget has three scenarios called New1, New2 and New3 with unclear assumptions. Case B concerns single-input goal seek: A fixed-price ticket model needs the attendance that produces a target revenue. A team checks only this observation from B: “The proposed attendance produces the target or an acceptably close result in the formula.” Can it certify A as correctly resolved? Explain what additional evidence and qualification A needs."
u2-ch4/competitive-30,u2-ch4,competitive,B4,scenario:u2-ch4:14;scenario:u2-ch4:5,6359139ec000859797502a265aec84ee327eba85225f5e91517822ba12ef0ae7,2026-09-11,Evidence transfer challenge: Case A concerns reviewing a goal seek result: Goal Seek returns a result that meets the formula target but seems unsuitable for the task. Case B concerns constrained optimisation: A workshop must choose two product quantities within labour and material capacities. A team checks only this observation from B: “The proposed quantities satisfy each resource limit while achieving the reported objective.” Can it certify A as correctly resolved? Explain what additional evidence and qualification A needs.
u2-ch4/competitive-31,u2-ch4,competitive,B4,scenario:u2-ch4:1,1d7a3aaa62dce93e0393367bae56d3eb28ca1b14e117d857575395b8333fa12f,2026-09-11,Claim versus demonstration: A school needs one total for the same categories across three departmental sheets. A learner accurately states “Misaligned sources can combine unrelated values into incorrect totals.” but has not checked the actual result. Distinguish knowing the principle from demonstrating success. State a suitable observation and explain what it cannot prove.
u2-ch4/competitive-32,u2-ch4,competitive,B4,scenario:u2-ch4:2,aa96c9dc351d0b76f3cf900c0c660c607b4d88fb3657753d520999b1e4f5766d,2026-09-11,Claim versus demonstration: A sales list needs a separate total for each region. A learner accurately states “Group totals answer a different question from one total for the entire list.” but has not checked the actual result. Distinguish knowing the principle from demonstrating success. State a suitable observation and explain what it cannot prove.
u2-ch4/competitive-33,u2-ch4,competitive,B4,scenario:u2-ch4:3,fd668bfea3b8d9529acd4b954daaaef993e7c5ef2b243ff8610d0229d10d9923,2026-09-11,"Claim versus demonstration: A budget model should switch between low, expected and high attendance assumptions. A learner accurately states “A scenario stores specified alternatives; it is not an exhaustive optimisation tool.” but has not checked the actual result. Distinguish knowing the principle from demonstrating success. State a suitable observation and explain what it cannot prove."
u2-ch4/competitive-34,u2-ch4,competitive,B4,scenario:u2-ch4:4,bb78c6c0e8cfdd5f73aa4baa95149eb94365eeb700b654dca7c2343acb80ffb5,2026-09-11,Claim versus demonstration: A fixed-price ticket model needs the attendance that produces a target revenue. A learner accurately states “Standard Goal Seek adjusts one selected variable cell for its target formula result.” but has not checked the actual result. Distinguish knowing the principle from demonstrating success. State a suitable observation and explain what it cannot prove.
u2-ch4/competitive-35,u2-ch4,competitive,B4,scenario:u2-ch4:5,9f1440aa5a497d4690763cd1873378e559d15494b1190cc26f67abb5f94040f4,2026-09-11,Claim versus demonstration: A workshop must choose two product quantities within labour and material capacities. A learner accurately states “Constraints must be represented explicitly and checked against the returned solution.” but has not checked the actual result. Distinguish knowing the principle from demonstrating success. State a suitable observation and explain what it cannot prove.
u2-ch4/competitive-36,u2-ch4,competitive,B4,scenario:u2-ch4:6,9ac4253381ab8876dae803991bb6853c144db43ef0ffb04a4e432690cb58569d,2026-09-11,Claim versus demonstration: A Goal Seek run changes B2 but its result formula refers only to C2. A learner accurately states “The result must depend directly or indirectly on the chosen variable.” but has not checked the actual result. Distinguish knowing the principle from demonstrating success. State a suitable observation and explain what it cannot prove.
u2-ch4/competitive-37,u2-ch4,competitive,B4,scenario:u2-ch4:7,cbb52dd36aac244c872a1539b299ad30f01381e886788d604f4a5411d5dd69f7,2026-09-11,Claim versus demonstration: Solver reports 12.5 chairs even though only whole chairs can be produced. A learner accurately states “The model must reflect whole-item requirements when fractional production is impossible.” but has not checked the actual result. Distinguish knowing the principle from demonstrating success. State a suitable observation and explain what it cannot prove.
u2-ch4/competitive-38,u2-ch4,competitive,B4,scenario:u2-ch4:8,d6b3ce073697a12dd6ef894ddf89eebf7a384e23c9e29f1a3cb420edb897153e,2026-09-11,"Claim versus demonstration: A teacher wants the average score across comparable values, not their combined total. A learner accurately states “A total and a mean are different quantities except in special cases.” but has not checked the actual result. Distinguish knowing the principle from demonstrating success. State a suitable observation and explain what it cannot prove."
u2-ch4/competitive-39,u2-ch4,competitive,B4,scenario:u2-ch4:9,9b79b91e686b3d5ba0ca4c5740a84e380aa768791296a38800621f3047220acc,2026-09-11,"Claim versus demonstration: A price scenario predicts revenue but assumes demand never falls when price rises. A learner accurately states “Calculation checks arithmetic relationships, not the truth of the model's assumptions.” but has not checked the actual result. Distinguish knowing the principle from demonstrating success. State a suitable observation and explain what it cannot prove."
u2-ch4/competitive-40,u2-ch4,competitive,B4,scenario:u2-ch4:10,52cc3588f48f82f25131e99d23e0e288baa42875e26e92f16f8c050586806d0f,2026-09-11,Claim versus demonstration: A worksheet contains detailed entries that should be viewed in manageable related groups. A learner accurately states “Group visibility and data deletion are different operations.” but has not checked the actual result. Distinguish knowing the principle from demonstrating success. State a suitable observation and explain what it cannot prove.
u2-ch5/mcq-1,u2-ch5,mcq,B5,mcq:u2-ch5:1,608ab3a5b03b21224ee7dce5422e9ebcdbdf89dad608b4bedc8298985737540f,2026-09-11,What is a macro?
u2-ch5/mcq-2,u2-ch5,mcq,B5,mcq:u2-ch5:2,bbd6fa719da635917b0f9bfd8a88fe6e0cf54f27a1295eecc3aed688c5cbc93a,2026-09-11,Which task is most suitable for a simple recorded macro?
u2-ch5/mcq-3,u2-ch5,mcq,B5,mcq:u2-ch5:3,ac8143a2228ca0a2f58c0cd30e4fec7fdef14e4d1bbbae57dd958e7462cffb50,2026-09-11,What should be done after completing the actions to be captured by a macro recorder?
u2-ch5/mcq-4,u2-ch5,mcq,B5,mcq:u2-ch5:4,cbe0e6e6c1a57fbc419b437cfdfe372a143ed976d3cd7edf7f5d8dc46e41e25d,2026-09-11,Why should a recorded macro be tested on a copy of important data?
u2-ch5/mcq-5,u2-ch5,mcq,B5,mcq:u2-ch5:5,54b5a776be25dbc39fe4ac5f72dcdab1ad8e410c6b3fb0723c930df22ae60c75,2026-09-11,Which statement about macro recording is correct?
u2-ch5/mcq-6,u2-ch5,mcq,B5,mcq:u2-ch5:6,213f937f4d45cef91004005197cfeeab389abc43bf4ddd330c54e62a8944df3b,2026-09-11,What is a macro parameter?
u2-ch5/mcq-7,u2-ch5,mcq,B5,mcq:u2-ch5:7,f946232c28df28adcd737a0c31cb34704f574dc0819f87dd6a02da2527bc33b0,2026-09-11,What distinguishes a function from a procedure that only performs actions?
u2-ch5/mcq-8,u2-ch5,mcq,B5,mcq:u2-ch5:8,a131f0309265f323255ef8a067520d34b7c7b954b59a560ca9ca0ee6dcc2fdc4,2026-09-11,"In a Calc formula using a custom function, what do the arguments represent?"
u2-ch5/mcq-9,u2-ch5,mcq,B5,mcq:u2-ch5:9,ab4449ed6cde6257ca0c3b92f88147bd761f8488386851585aa75f86a7d161c4,2026-09-11,An unknown workbook asks you to enable macros to view a prize. What is the best response?
u2-ch5/mcq-10,u2-ch5,mcq,B5,mcq:u2-ch5:10,a1183b7039e34e6431b6c84b326731b5f23d9bfde1eacebab02c00f4ec720685,2026-09-11,Why choose a descriptive macro name such as FormatInvoice?
u2-ch5/mcq-11,u2-ch5,mcq,B5,legacy-mcq:u2-ch5:1,00948356cec532b0cdab93092dc8f73ae77ba19120b11e5d73b1e52b400ba612,2026-09-11,Which location can store a user’s LibreOffice macros?
u2-ch5/mcq-12,u2-ch5,mcq,B5,legacy-mcq:u2-ch5:2,146e5efd9cbb93835e7a8373eae859dc16b58434056634d4373207e9bdf00d2e,2026-09-11,A clerk repeats the same sequence of spreadsheet operations daily. Use…
u2-ch5/mcq-13,u2-ch5,mcq,B5,scenario:u2-ch5:1;scenario:u2-ch5:3;scenario:u2-ch5:5;scenario:u2-ch5:7,2e6f4771ce8f659dfe56f2ac5e60d0afe13144d49b9e81ee2bb9d4032bd9ef94,2026-09-11,Which term matches this definition: “Capturing supported application actions for later automated execution”?
u2-ch5/mcq-14,u2-ch5,mcq,B5,scenario:u2-ch5:2;scenario:u2-ch5:4;scenario:u2-ch5:6;scenario:u2-ch5:8,8ab1be5d5327e1cc0e8bdc7885d6f4599c233e380f4ebb029b0c6dd0ba80c250,2026-09-11,Which term matches this definition: “Specifying the selection and conditions a macro expects before it runs”?
u2-ch5/mcq-15,u2-ch5,mcq,B5,scenario:u2-ch5:3;scenario:u2-ch5:5;scenario:u2-ch5:7;scenario:u2-ch5:9,2cfd1c213f82be810b49ef7ca08cbabe86c3c1ecc39a58e88a65e180cf8397a3,2026-09-11,Which term matches this definition: “Ending capture once the intended macro steps are complete”?
u2-ch5/mcq-16,u2-ch5,mcq,B5,scenario:u2-ch5:4;scenario:u2-ch5:6;scenario:u2-ch5:8;scenario:u2-ch5:1,1cc27101942d47fca0af84d2357cfb4e3526f70345d117d34b0fdaf730ea8a23,2026-09-11,Which term matches this definition: “Saving a macro in a location appropriate to its intended availability”?
u2-ch5/mcq-17,u2-ch5,mcq,B5,scenario:u2-ch5:5;scenario:u2-ch5:7;scenario:u2-ch5:9;scenario:u2-ch5:2,b596035905f66777c8d4c69209d38c90f2559e1522994b31e73d2c5049993260,2026-09-11,Which term matches this definition: “Values supplied as inputs to a reusable function”?
u2-ch5/mcq-18,u2-ch5,mcq,B5,scenario:u2-ch5:6;scenario:u2-ch5:8;scenario:u2-ch5:1;scenario:u2-ch5:3,054cce083cf7dc6c830e7011496c891f6758c49b1ed07dac6b58d1907451ddd3,2026-09-11,Which term matches this definition: “Outputs produced by a function for use by its caller”?
u2-ch5/mcq-19,u2-ch5,mcq,B5,scenario:u2-ch5:7;scenario:u2-ch5:9;scenario:u2-ch5:2;scenario:u2-ch5:4,84dc8a269173a2703bf43281b5b3d69743b594b578f22a932707313b68739291,2026-09-11,Which term matches this definition: “Assessing source and policy before permitting executable document code”?
u2-ch5/mcq-20,u2-ch5,mcq,B5,scenario:u2-ch5:8;scenario:u2-ch5:1;scenario:u2-ch5:3;scenario:u2-ch5:5,a013db96f30b77ad297df28585e05b0656e1a73e841700ebf01edd1cf3803d79,2026-09-11,Which term matches this definition: “Validating automation without risking the only important data copy”?
u2-ch5/mcq-21,u2-ch5,mcq,B5,scenario:u2-ch5:9;scenario:u2-ch5:2;scenario:u2-ch5:4;scenario:u2-ch5:6,7f677fe11311f39b70834dbe3eb079f6a66e0666f73fd02e2e8e667f2950c402,2026-09-11,Which term matches this definition: “Giving automation a name that communicates its intended purpose”?
u2-ch5/mcq-22,u2-ch5,mcq,B5,scenario:u2-ch5:1;scenario:u2-ch5:3;scenario:u2-ch5:5;scenario:u2-ch5:7,a5281a0254fc48fe69cae610c19b27063b51ab545b465eb9f8a4e8f509366baf,2026-09-11,An operator repeatedly applies the same border and number format to monthly tables. Which response most directly addresses this case?
u2-ch5/mcq-23,u2-ch5,mcq,B5,scenario:u2-ch5:2;scenario:u2-ch5:4;scenario:u2-ch5:6;scenario:u2-ch5:8,fd3a56e3a748ef3289858fc95e6d03cf60a99682e3dd476ea8769725ce65fc77,2026-09-11,A formatting macro works on one selected range but changes the wrong area when run elsewhere. Which response most directly addresses this case?
u2-ch5/mcq-24,u2-ch5,mcq,B5,scenario:u2-ch5:3;scenario:u2-ch5:5;scenario:u2-ch5:7;scenario:u2-ch5:9,81e163f9ec39d48abe9b377404a43049c699e9866bec848a64d3b7fddcbaaace,2026-09-11,A learner finishes the required formatting but keeps the recorder running during unrelated edits. Which response most directly addresses this case?
u2-ch5/mcq-25,u2-ch5,mcq,B5,scenario:u2-ch5:4;scenario:u2-ch5:6;scenario:u2-ch5:8;scenario:u2-ch5:1,9f6b79de7984d0815f427668e2840d9d71ec29106a4f062185074685d3490e77,2026-09-11,A learner wants a macro to travel with one workbook to another supported computer. Which response most directly addresses this case?
u2-ch5/mcq-26,u2-ch5,mcq,B5,scenario:u2-ch5:5;scenario:u2-ch5:7;scenario:u2-ch5:9;scenario:u2-ch5:2,98d3572d8e11a64b5dab8679ac90b0f13d2989567796279f16acc64575a0032a,2026-09-11,A custom calculation must work with a different quantity for each worksheet row. Which response most directly addresses this case?
u2-ch5/mcq-27,u2-ch5,mcq,B5,scenario:u2-ch5:6;scenario:u2-ch5:8;scenario:u2-ch5:1;scenario:u2-ch5:3,c29ec25b92bb5a5cc9e19b3550d4f8e6f0b1a3e92612f97ac401db9de00f1b2e,2026-09-11,A custom formula computes a charge internally but never returns it to the worksheet. Which response most directly addresses this case?
u2-ch5/mcq-28,u2-ch5,mcq,B5,scenario:u2-ch5:7;scenario:u2-ch5:9;scenario:u2-ch5:2;scenario:u2-ch5:4,befd530b302bfd42dbe9d5a386bb6e097ff769e14fb18aa3376c74ee2fa3c526,2026-09-11,An unsolicited invoice asks the recipient to lower macro security to view its contents. Which response most directly addresses this case?
u2-ch5/mcq-29,u2-ch5,mcq,B5,scenario:u2-ch5:8;scenario:u2-ch5:1;scenario:u2-ch5:3;scenario:u2-ch5:5,20529386411e144db8c360a2ea19c7ce6004dc9bfb8e8ca79dd27acf368269e8,2026-09-11,A new macro will modify hundreds of financial cells on its first trial. Which response most directly addresses this case?
u2-ch5/mcq-30,u2-ch5,mcq,B5,scenario:u2-ch5:9;scenario:u2-ch5:2;scenario:u2-ch5:4;scenario:u2-ch5:6,8a196df64967c62e8ed423f82b376872300d1ce64d0ad87f2da4103737cbc26e,2026-09-11,"A workbook contains macros called Macro1, Macro2 and Macro3 used by several operators. Which response most directly addresses this case?"
u2-ch5/mcq-31,u2-ch5,mcq,B5,scenario:u2-ch5:1;scenario:u2-ch5:3;scenario:u2-ch5:5;scenario:u2-ch5:7,6b291de33ac1514086a152054abca8db0d7941f06e946610d6e67fe7192058e4,2026-09-11,Which explanation corrects this claim about recording a repeatable sequence: “Recording is useful only for actions that have never been performed before.”?
u2-ch5/mcq-32,u2-ch5,mcq,B5,scenario:u2-ch5:2;scenario:u2-ch5:4;scenario:u2-ch5:6;scenario:u2-ch5:8,bd80f3fea67ed9cdc9d758db600c12a84e73e5563730349e8a9c1f1e1b71eac8,2026-09-11,Which explanation corrects this claim about defining a starting state: “A recorded macro always infers which cells the user meant.”?
u2-ch5/mcq-33,u2-ch5,mcq,B5,scenario:u2-ch5:3;scenario:u2-ch5:5;scenario:u2-ch5:7;scenario:u2-ch5:9,ba75addf6bb724562a95232d046998bc8427ed17032ca015f4836b42f035e512,2026-09-11,Which explanation corrects this claim about stopping a recording: “Every later action is irrelevant to a recorder that is still running.”?
u2-ch5/mcq-34,u2-ch5,mcq,B5,scenario:u2-ch5:4;scenario:u2-ch5:6;scenario:u2-ch5:8;scenario:u2-ch5:1,6ad356730b69c71e3f9663deba4ef507db6dc73dd88b6a6809f0c242c7383ec4,2026-09-11,Which explanation corrects this claim about choosing macro storage: “A macro stored only in a local user profile is automatically inside every sent workbook.”?
u2-ch5/mcq-35,u2-ch5,mcq,B5,scenario:u2-ch5:5;scenario:u2-ch5:7;scenario:u2-ch5:9;scenario:u2-ch5:2,607d9b13c3a05259995353d4d5bd68617457c156cfe940bd45efe8aae866698e,2026-09-11,Which explanation corrects this claim about function arguments: “An argument is always the answer returned by the function.”?
u2-ch5/mcq-36,u2-ch5,mcq,B5,scenario:u2-ch5:6;scenario:u2-ch5:8;scenario:u2-ch5:1;scenario:u2-ch5:3,cd9153ba08b9f212af9d6d44849939f56ff6e753a84cd1e632bc69fe54bb3337,2026-09-11,Which explanation corrects this claim about function return values: “A value calculated inside a function must automatically appear in its calling cell.”?
u2-ch5/mcq-37,u2-ch5,mcq,B5,scenario:u2-ch5:7;scenario:u2-ch5:9;scenario:u2-ch5:2;scenario:u2-ch5:4,16eb2afbf096c768c19af9c075a0c3c6703b466683c5fdf7c8904771ba3b602f,2026-09-11,Which explanation corrects this claim about trust before macro execution: “An invoice title proves that embedded code is harmless.”?
u2-ch5/mcq-38,u2-ch5,mcq,B5,scenario:u2-ch5:8;scenario:u2-ch5:1;scenario:u2-ch5:3;scenario:u2-ch5:5,5bce54a1ba8da1d73571bf127e3c7c108091c342196500222258a394c91413ba,2026-09-11,Which explanation corrects this claim about testing on copies: “A macro that saves time cannot destroy data.”?
u2-ch5/mcq-39,u2-ch5,mcq,B5,scenario:u2-ch5:9;scenario:u2-ch5:2;scenario:u2-ch5:4;scenario:u2-ch5:6,266eb800ddf921bb66396653c5661866c18e7788a04f1cb81b97b76244ee01df,2026-09-11,Which explanation corrects this claim about descriptive macro naming: “Renaming a faulty macro fixes its underlying instructions.”?
